movimiento_stock_id,movement_type,movement_date,product_id,deposit_id,lot_quality_id,quantity_in,quantity_out,unit_cost,movement_value_in,movement_value_out,source_table,source_id,net_quantity,net_value
MST_000545,MANTENIMIENTO_SALIDA,2025-02-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00228,-1.0,-26.0
MST_000482,MANTENIMIENTO_SALIDA,2025-02-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00165,-1.0,-15.0
MST_000483,MANTENIMIENTO_SALIDA,2025-02-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00166,-1.0,-26.0
MST_000766,MANTENIMIENTO_SALIDA,2025-02-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00449,-1.0,-15.0
MST_000767,MANTENIMIENTO_SALIDA,2025-02-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00450,-1.0,-26.0
MST_000229,CONSUMO_INSUMO,2025-02-14,PROD_0010,DEP_0001,,0.0,38.22,18.5745,0.0,709.92,erp_consumo_insumos,CONS_00086,-38.22,-709.92
MST_000704,MANTENIMIENTO_SALIDA,2025-02-15,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00387,-1.0,-15.0
MST_000705,MANTENIMIENTO_SALIDA,2025-02-15,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00388,-1.0,-26.0
MST_000608,MANTENIMIENTO_SALIDA,2025-03-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00291,-1.0,-15.0
MST_000609,MANTENIMIENTO_SALIDA,2025-03-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00292,-1.0,-26.0
MST_000420,MANTENIMIENTO_SALIDA,2025-03-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00103,-1.0,-15.0
MST_000421,MANTENIMIENTO_SALIDA,2025-03-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00104,-1.0,-26.0
MST_000768,MANTENIMIENTO_SALIDA,2025-03-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00451,-1.0,-15.0
MST_000769,MANTENIMIENTO_SALIDA,2025-03-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00452,-1.0,-26.0
MST_000358,MANTENIMIENTO_SALIDA,2025-03-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00041,-1.0,-15.0
MST_000359,MANTENIMIENTO_SALIDA,2025-03-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00042,-1.0,-26.0
MST_000546,MANTENIMIENTO_SALIDA,2025-03-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00229,-1.0,-15.0
MST_000547,MANTENIMIENTO_SALIDA,2025-03-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00230,-1.0,-26.0
MST_000706,MANTENIMIENTO_SALIDA,2025-03-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00389,-1.0,-15.0
MST_000707,MANTENIMIENTO_SALIDA,2025-03-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00390,-1.0,-26.0
MST_000484,MANTENIMIENTO_SALIDA,2025-03-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00167,-1.0,-15.0
MST_000485,MANTENIMIENTO_SALIDA,2025-03-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00168,-1.0,-26.0
MST_000650,MANTENIMIENTO_SALIDA,2025-03-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00333,-1.0,-15.0
MST_000651,MANTENIMIENTO_SALIDA,2025-03-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00334,-1.0,-26.0
MST_000610,MANTENIMIENTO_SALIDA,2025-04-02,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00293,-1.0,-15.0
MST_000611,MANTENIMIENTO_SALIDA,2025-04-02,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00294,-1.0,-26.0
MST_000261,COSECHA_INGRESO,2025-04-03,PROD_0001,DEP_0002,QLT_00014,2049.06,0.0,47.51,97350.84,0.0,erp_lotes_calidad,QLT_00014,2049.06,97350.84
MST_000548,MANTENIMIENTO_SALIDA,2025-04-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00231,-1.0,-15.0
MST_000549,MANTENIMIENTO_SALIDA,2025-04-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00232,-1.0,-26.0
MST_000422,MANTENIMIENTO_SALIDA,2025-04-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00105,-1.0,-15.0
MST_000423,MANTENIMIENTO_SALIDA,2025-04-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00106,-1.0,-26.0
MST_000486,MANTENIMIENTO_SALIDA,2025-04-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00169,-1.0,-15.0
MST_000487,MANTENIMIENTO_SALIDA,2025-04-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00170,-1.0,-26.0
MST_000360,MANTENIMIENTO_SALIDA,2025-04-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00043,-1.0,-15.0
MST_000361,MANTENIMIENTO_SALIDA,2025-04-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00044,-1.0,-26.0
MST_000708,MANTENIMIENTO_SALIDA,2025-04-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00391,-1.0,-15.0
MST_000709,MANTENIMIENTO_SALIDA,2025-04-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00392,-1.0,-26.0
MST_000265,COSECHA_INGRESO,2025-04-10,PROD_0001,DEP_0003,QLT_00018,1605.77,0.0,48.49,77863.79,0.0,erp_lotes_calidad,QLT_00018,1605.77,77863.79
MST_000770,MANTENIMIENTO_SALIDA,2025-04-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00453,-1.0,-15.0
MST_000771,MANTENIMIENTO_SALIDA,2025-04-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00454,-1.0,-26.0
MST_000271,COSECHA_INGRESO,2025-04-12,PROD_0001,DEP_0003,QLT_00024,1144.47,0.0,56.91,65131.79,0.0,erp_lotes_calidad,QLT_00024,1144.47,65131.79
MST_000262,COSECHA_INGRESO,2025-04-22,PROD_0001,DEP_0003,QLT_00015,872.54,0.0,53.88,47012.46,0.0,erp_lotes_calidad,QLT_00015,872.54,47012.46
MST_000264,COSECHA_INGRESO,2025-04-22,PROD_0001,DEP_0002,QLT_00017,917.41,0.0,56.45,51787.79,0.0,erp_lotes_calidad,QLT_00017,917.41,51787.79
MST_000269,COSECHA_INGRESO,2025-04-23,PROD_0001,DEP_0002,QLT_00022,1099.14,0.0,53.93,59276.62,0.0,erp_lotes_calidad,QLT_00022,1099.14,59276.62
MST_000304,VENTA_SALIDA,2025-04-26,PROD_0001,DEP_0003,QLT_00018,0.0,581.26,48.49,0.0,28185.3,erp_despachos_venta_det,DESPD_00033,-581.26,-28185.3
MST_000266,COSECHA_INGRESO,2025-05-05,PROD_0002,DEP_0002,QLT_00019,781.34,0.0,76.66,59897.52,0.0,erp_lotes_calidad,QLT_00019,781.34,59897.52
MST_000488,MANTENIMIENTO_SALIDA,2025-05-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00171,-1.0,-15.0
MST_000489,MANTENIMIENTO_SALIDA,2025-05-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00172,-1.0,-26.0
MST_000612,MANTENIMIENTO_SALIDA,2025-05-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00295,-1.0,-15.0
MST_000613,MANTENIMIENTO_SALIDA,2025-05-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00296,-1.0,-26.0
MST_000260,COSECHA_INGRESO,2025-05-06,PROD_0002,DEP_0003,QLT_00013,520.17,0.0,77.39,40255.96,0.0,erp_lotes_calidad,QLT_00013,520.17,40255.96
MST_000424,MANTENIMIENTO_SALIDA,2025-05-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00107,-1.0,-15.0
MST_000425,MANTENIMIENTO_SALIDA,2025-05-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00108,-1.0,-26.0
MST_000652,MANTENIMIENTO_SALIDA,2025-05-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00335,-1.0,-15.0
MST_000653,MANTENIMIENTO_SALIDA,2025-05-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00336,-1.0,-26.0
MST_000550,MANTENIMIENTO_SALIDA,2025-05-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00233,-1.0,-15.0
MST_000551,MANTENIMIENTO_SALIDA,2025-05-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00234,-1.0,-26.0
MST_000362,MANTENIMIENTO_SALIDA,2025-05-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00045,-1.0,-15.0
MST_000363,MANTENIMIENTO_SALIDA,2025-05-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00046,-1.0,-26.0
MST_000710,MANTENIMIENTO_SALIDA,2025-05-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00393,-1.0,-15.0
MST_000711,MANTENIMIENTO_SALIDA,2025-05-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00394,-1.0,-26.0
MST_000270,COSECHA_INGRESO,2025-05-13,PROD_0002,DEP_0002,QLT_00023,318.06,0.0,92.09,29290.15,0.0,erp_lotes_calidad,QLT_00023,318.06,29290.15
MST_000311,VENTA_SALIDA,2025-05-15,PROD_0001,DEP_0002,QLT_00022,0.0,248.03,53.93,0.0,13376.26,erp_despachos_venta_det,DESPD_00040,-248.03,-13376.26
MST_000772,MANTENIMIENTO_SALIDA,2025-05-15,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00455,-1.0,-15.0
MST_000773,MANTENIMIENTO_SALIDA,2025-05-15,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00456,-1.0,-26.0
MST_000295,VENTA_SALIDA,2025-05-17,PROD_0001,DEP_0002,QLT_00014,0.0,569.47,47.51,0.0,27055.52,erp_despachos_venta_det,DESPD_00024,-569.47,-27055.52
MST_000107,COMPRA_INGRESO,2025-05-19,PROD_0006,DEP_0001,,24172.16,0.0,0.69,16678.79,0.0,erp_recepciones_compra_det,RCD_00107,24172.16,16678.79
MST_000315,VENTA_SALIDA,2025-05-19,PROD_0001,DEP_0003,QLT_00024,0.0,353.91,56.91,0.0,20141.02,erp_despachos_venta_det,DESPD_00044,-353.91,-20141.02
MST_000298,VENTA_SALIDA,2025-05-21,PROD_0001,DEP_0003,QLT_00015,0.0,245.0,53.88,0.0,13200.6,erp_despachos_venta_det,DESPD_00027,-245.0,-13200.6
MST_000267,COSECHA_INGRESO,2025-05-23,PROD_0002,DEP_0002,QLT_00020,400.34,0.0,101.41,40598.48,0.0,erp_lotes_calidad,QLT_00020,400.34,40598.48
MST_000080,COMPRA_INGRESO,2025-05-27,PROD_0006,DEP_0001,,23535.94,0.0,0.7183,16905.87,0.0,erp_recepciones_compra_det,RCD_00080,23535.94,16905.87
MST_000084,COMPRA_INGRESO,2025-05-29,PROD_0012,DEP_0001,,3420.41,0.0,1.1774,4027.19,0.0,erp_recepciones_compra_det,RCD_00084,3420.41,4027.19
MST_000111,COMPRA_INGRESO,2025-05-30,PROD_0012,DEP_0001,,3581.99,0.0,1.2447,4458.5,0.0,erp_recepciones_compra_det,RCD_00111,3581.99,4458.5
MST_000301,VENTA_SALIDA,2025-06-02,PROD_0001,DEP_0002,QLT_00017,0.0,304.67,56.45,0.0,17198.62,erp_despachos_venta_det,DESPD_00030,-304.67,-17198.62
MST_000306,VENTA_SALIDA,2025-06-03,PROD_0002,DEP_0002,QLT_00019,0.0,187.73,76.66,0.0,14391.38,erp_despachos_venta_det,DESPD_00035,-187.73,-14391.38
MST_000552,MANTENIMIENTO_SALIDA,2025-06-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00235,-1.0,-15.0
MST_000553,MANTENIMIENTO_SALIDA,2025-06-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00236,-1.0,-26.0
MST_000364,MANTENIMIENTO_SALIDA,2025-06-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00047,-1.0,-15.0
MST_000365,MANTENIMIENTO_SALIDA,2025-06-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00048,-1.0,-26.0
MST_000712,MANTENIMIENTO_SALIDA,2025-06-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00395,-1.0,-15.0
MST_000713,MANTENIMIENTO_SALIDA,2025-06-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00396,-1.0,-26.0
MST_000294,VENTA_SALIDA,2025-06-09,PROD_0002,DEP_0003,QLT_00013,0.0,440.86,77.39,0.0,34118.16,erp_despachos_venta_det,DESPD_00023,-440.86,-34118.16
MST_000208,CONSUMO_INSUMO,2025-06-10,PROD_0006,DEP_0001,,0.0,21756.0,0.7014,0.0,15259.66,erp_consumo_insumos,CONS_00065,-21756.0,-15259.66
MST_000774,MANTENIMIENTO_SALIDA,2025-06-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00457,-1.0,-15.0
MST_000775,MANTENIMIENTO_SALIDA,2025-06-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00458,-1.0,-26.0
MST_000490,MANTENIMIENTO_SALIDA,2025-06-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00173,-1.0,-15.0
MST_000491,MANTENIMIENTO_SALIDA,2025-06-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00174,-1.0,-26.0
MST_000426,MANTENIMIENTO_SALIDA,2025-06-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00109,-1.0,-15.0
MST_000427,MANTENIMIENTO_SALIDA,2025-06-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00110,-1.0,-26.0
MST_000614,MANTENIMIENTO_SALIDA,2025-06-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00297,-1.0,-15.0
MST_000615,MANTENIMIENTO_SALIDA,2025-06-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00298,-1.0,-26.0
MST_000308,VENTA_SALIDA,2025-06-15,PROD_0002,DEP_0002,QLT_00020,0.0,137.32,101.41,0.0,13925.62,erp_despachos_venta_det,DESPD_00037,-137.32,-13925.62
MST_000230,CONSUMO_INSUMO,2025-06-20,PROD_0006,DEP_0001,,0.0,22260.0,0.7014,0.0,15613.16,erp_consumo_insumos,CONS_00087,-22260.0,-15613.16
MST_000296,VENTA_SALIDA,2025-06-24,PROD_0001,DEP_0002,QLT_00014,0.0,564.34,47.51,0.0,26811.79,erp_despachos_venta_det,DESPD_00025,-564.34,-26811.79
MST_000302,VENTA_SALIDA,2025-06-29,PROD_0001,DEP_0002,QLT_00017,0.0,211.76,56.45,0.0,11953.85,erp_despachos_venta_det,DESPD_00031,-211.76,-11953.85
MST_000314,VENTA_SALIDA,2025-06-30,PROD_0002,DEP_0002,QLT_00023,0.0,264.44,92.09,0.0,24352.28,erp_despachos_venta_det,DESPD_00043,-264.44,-24352.28
MST_000616,MANTENIMIENTO_SALIDA,2025-07-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00299,-1.0,-15.0
MST_000617,MANTENIMIENTO_SALIDA,2025-07-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00300,-1.0,-26.0
MST_000662,MANTENIMIENTO_SALIDA,2025-07-03,PROD_0014,DEP_0004,,0.0,2.0,42.0,0.0,84.0,mnt_ordenes_trabajo_det,MOTD_00345,-2.0,-84.0
MST_000663,MANTENIMIENTO_SALIDA,2025-07-03,PROD_0015,DEP_0004,,0.0,2.0,26.0,0.0,52.0,mnt_ordenes_trabajo_det,MOTD_00346,-2.0,-52.0
MST_000428,MANTENIMIENTO_SALIDA,2025-07-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00111,-1.0,-15.0
MST_000429,MANTENIMIENTO_SALIDA,2025-07-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00112,-1.0,-26.0
MST_000554,MANTENIMIENTO_SALIDA,2025-07-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00237,-1.0,-15.0
MST_000555,MANTENIMIENTO_SALIDA,2025-07-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00238,-1.0,-26.0
MST_000654,MANTENIMIENTO_SALIDA,2025-07-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00337,-1.0,-15.0
MST_000655,MANTENIMIENTO_SALIDA,2025-07-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00338,-1.0,-26.0
MST_000776,MANTENIMIENTO_SALIDA,2025-07-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00459,-1.0,-15.0
MST_000777,MANTENIMIENTO_SALIDA,2025-07-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00460,-1.0,-26.0
MST_000135,COMPRA_INGRESO,2025-07-08,PROD_0012,DEP_0001,,3924.92,0.0,1.1925,4680.47,0.0,erp_recepciones_compra_det,RCD_00135,3924.92,4680.47
MST_000714,MANTENIMIENTO_SALIDA,2025-07-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00397,-1.0,-15.0
MST_000715,MANTENIMIENTO_SALIDA,2025-07-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00398,-1.0,-26.0
MST_000316,VENTA_SALIDA,2025-07-10,PROD_0001,DEP_0003,QLT_00024,0.0,396.42,56.91,0.0,22560.26,erp_despachos_venta_det,DESPD_00045,-396.42,-22560.26
MST_000492,MANTENIMIENTO_SALIDA,2025-07-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00175,-1.0,-15.0
MST_000493,MANTENIMIENTO_SALIDA,2025-07-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00176,-1.0,-26.0
MST_000664,MANTENIMIENTO_SALIDA,2025-07-12,PROD_0014,DEP_0004,,0.0,2.0,42.0,0.0,84.0,mnt_ordenes_trabajo_det,MOTD_00347,-2.0,-84.0
MST_000665,MANTENIMIENTO_SALIDA,2025-07-12,PROD_0015,DEP_0004,,0.0,2.0,26.0,0.0,52.0,mnt_ordenes_trabajo_det,MOTD_00348,-2.0,-52.0
MST_000366,MANTENIMIENTO_SALIDA,2025-07-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00049,-1.0,-15.0
MST_000367,MANTENIMIENTO_SALIDA,2025-07-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00050,-1.0,-26.0
MST_000312,VENTA_SALIDA,2025-07-22,PROD_0001,DEP_0002,QLT_00022,0.0,387.54,53.93,0.0,20900.03,erp_despachos_venta_det,DESPD_00041,-387.54,-20900.03
MST_000305,VENTA_SALIDA,2025-07-25,PROD_0001,DEP_0003,QLT_00018,0.0,826.1,48.49,0.0,40057.59,erp_despachos_venta_det,DESPD_00034,-826.1,-40057.59
MST_000556,MANTENIMIENTO_SALIDA,2025-08-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00239,-1.0,-15.0
MST_000557,MANTENIMIENTO_SALIDA,2025-08-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00240,-1.0,-26.0
MST_000618,MANTENIMIENTO_SALIDA,2025-08-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00301,-1.0,-15.0
MST_000619,MANTENIMIENTO_SALIDA,2025-08-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00302,-1.0,-26.0
MST_000368,MANTENIMIENTO_SALIDA,2025-08-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00051,-1.0,-15.0
MST_000369,MANTENIMIENTO_SALIDA,2025-08-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00052,-1.0,-26.0
MST_000494,MANTENIMIENTO_SALIDA,2025-08-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00177,-1.0,-15.0
MST_000495,MANTENIMIENTO_SALIDA,2025-08-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00178,-1.0,-26.0
MST_000716,MANTENIMIENTO_SALIDA,2025-08-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00399,-1.0,-15.0
MST_000717,MANTENIMIENTO_SALIDA,2025-08-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00400,-1.0,-26.0
MST_000297,VENTA_SALIDA,2025-08-14,PROD_0001,DEP_0002,QLT_00014,0.0,366.24,47.51,0.0,17400.06,erp_despachos_venta_det,DESPD_00026,-366.24,-17400.06
MST_000430,MANTENIMIENTO_SALIDA,2025-08-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00113,-1.0,-15.0
MST_000431,MANTENIMIENTO_SALIDA,2025-08-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00114,-1.0,-26.0
MST_000778,MANTENIMIENTO_SALIDA,2025-08-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00461,-1.0,-15.0
MST_000779,MANTENIMIENTO_SALIDA,2025-08-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00462,-1.0,-26.0
MST_000790,MANTENIMIENTO_SALIDA,2025-08-16,PROD_0014,DEP_0004,,0.0,2.0,42.0,0.0,84.0,mnt_ordenes_trabajo_det,MOTD_00473,-2.0,-84.0
MST_000791,MANTENIMIENTO_SALIDA,2025-08-16,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00474,-1.0,-26.0
MST_000299,VENTA_SALIDA,2025-08-18,PROD_0001,DEP_0003,QLT_00015,0.0,471.49,53.88,0.0,25403.88,erp_despachos_venta_det,DESPD_00028,-471.49,-25403.88
MST_000136,COMPRA_INGRESO,2025-08-25,PROD_0012,DEP_0001,,3688.23,0.0,1.2159,4484.52,0.0,erp_recepciones_compra_det,RCD_00137,3688.23,4484.52
MST_000138,COMPRA_INGRESO,2025-08-30,PROD_0015,DEP_0004,,31.61,0.0,25.6563,811.0,0.0,erp_recepciones_compra_det,RCD_00140,31.61,811.0
MST_000137,COMPRA_INGRESO,2025-09-02,PROD_0013,DEP_0004,,30.51,0.0,16.3236,498.03,0.0,erp_recepciones_compra_det,RCD_00139,30.51,498.03
MST_000726,MANTENIMIENTO_SALIDA,2025-09-02,PROD_0014,DEP_0004,,0.0,1.0,42.0,0.0,42.0,mnt_ordenes_trabajo_det,MOTD_00409,-1.0,-42.0
